archivo,real,predicho,score_abajo,score_adelante,score_arriba,score_derecha,score_empezar,score_explora,score_izquierda,score_para,score_repetir,score_reversa
arriba_11.wav,arriba,arriba,0.09657043040263123,0.10584370151996111,0.06279814187393551,0.0711231180363314,14.61340932340642,9.813475749102968,6.792611147302316,0.1361520575739096,0.1428416305875386,4.871779152811349
arriba_12.wav,arriba,arriba,0.04438540809580564,0.07830681701713862,0.040650554931933064,0.04096448440264708,8.561037848146954,5.779310983301655,4.2398524027574105,0.07457759043577278,0.15879601363731544,2.6016926579573365
arriba_13.wav,arriba,derecha,0.06280203741437622,0.08971260560775741,0.053738221210142795,0.04915276731390904,6.186441604587496,4.612545043643051,3.9388266706780533,0.11134125495753322,0.20658026004340627,2.6788759832102493
arriba_14.wav,arriba,arriba,0.08047120976758963,0.11161216358052128,0.055199763166731704,0.06261977796096596,12.61130503473264,10.11966492693048,8.59407604386898,0.07364407238267821,0.2580964155366367,6.695055490599767
arriba_15.wav,arriba,arriba,0.09657043040263123,0.10584370151996111,0.06279814187393551,0.0711231180363314,14.61340932340642,9.813475749102968,6.792611147302316,0.1361520575739096,0.1428416305875386,4.871779152811349
derecha_11.wav,derecha,derecha,0.5482188117668907,0.48383600863347354,0.6043390729456096,0.0705475389911133,3.433294906215494,2.9435941457865376,3.6533631302233416,0.6199609148351662,0.32664800477708245,2.100474590535285
derecha_12.wav,derecha,derecha,0.39201817487478424,0.46666621871881403,0.46106546638158097,0.05810047167102861,2.9006095690637186,2.1977225343434617,2.9381090716264695,0.5744645465096091,0.25460317710982394,1.3930737994847862
derecha_13.wav,derecha,reversa,0.5665933819858804,0.5910098702568576,10.648590045176872,0.305902276987689,0.42332925636668933,0.21676459201808598,0.8047368870741053,2.333843494210968,1.1092707778869637,0.2113505225882591
derecha_14.wav,derecha,derecha,0.3764970610202871,0.25470144534967515,2.1373654033314,0.12371163478220248,6.265238253641869,4.060645480291649,4.472861535172739,0.4418536890345304,0.37738083026440084,2.291100913741169
derecha_15.wav,derecha,derecha,0.4868510516693269,0.44842951437153694,0.8167945059328283,0.13023309518434228,3.9607732504038338,3.178761662645888,3.2153689413335504,0.5743456165257375,0.34164061583773037,2.1364254296081304
empezar_11.wav,empezar,empezar,1.2369453203226728,1.6468604170536831,43.33256936387008,2.892511709205072,0.19379167578030496,0.2972107195094722,0.2575490163472196,5.651202490472866,3.5665891022763447,0.4355481429150198
empezar_12.wav,empezar,empezar,1.1318046596444147,1.4288753847374756,38.49024153663308,2.192489153084655,0.2725551889571162,0.34118937727042464,0.5690179377367509,5.51863026305609,3.5422989177663764,0.42119266193606625
empezar_13.wav,empezar,empezar,1.0525803069451578,1.261908587342778,37.9724704201718,1.980503777893008,0.19421518776374788,0.24797212879634747,0.25654324389599353,4.729393699008963,3.6037182854490393,0.3159632974563657
empezar_14.wav,empezar,empezar,0.7307608705631247,0.7899739684613394,30.79450349352734,0.9829459058977255,0.18001337788229294,0.18993041487090506,0.2825039585439544,3.740805727970577,3.1434494143720735,0.20222772343498938
empezar_15.wav,empezar,empezar,1.1079281210070984,1.442019134368852,40.0993840356146,2.220553605642102,0.2693100768160034,0.2932276850516145,0.38620391461347264,5.9303524736745645,3.3260766857149706,0.3915087310045132
explora_11.wav,explora,explora,2.0322183423058364,2.77522189191225,28.234684313808813,1.3746444514424425,1.4869313304109273,0.5301343286302185,2.8925032005889832,5.374451321029522,3.6694262464859957,0.6805214031559998
explora_12.wav,explora,explora,0.8876094667665935,1.0834362541195746,30.030304096067947,0.8827189060996516,0.3854283882605614,0.29612937851784693,0.5142233616577954,3.921203340821222,3.8263543618541953,0.3143888858161148
explora_13.wav,explora,explora,0.36920970282384147,0.6104956515880176,13.79964380514858,0.49068073114582134,0.226000948408329,0.13077872836305054,0.2169523994028424,3.0375022790394306,1.6354660255988016,0.14241440975625
explora_14.wav,explora,reversa,0.7482280744708174,0.9144328695154897,28.547050322070174,0.913141843423106,0.2789884504218151,0.2091294236665135,0.2928126349093276,4.129096468592912,3.2951312532880834,0.20658914249103333
explora_15.wav,explora,explora,0.8178828839161507,1.5607497903918413,16.67347690475552,1.0371627823915759,0.7461202354672816,0.2856749117471402,0.9279086349476895,3.6119423074058554,1.6241546933318411,0.3585861278042657
izquierda_11.wav,izquierda,izquierda,5.474812353998585,4.198857530509491,195.72103933952775,5.565835926273303,0.9628301572322187,1.0105393329378558,0.601108743113491,16.426390569669007,22.73659331656535,1.1677356816828932
izquierda_12.wav,izquierda,izquierda,2.894705009031314,2.742260953981739,100.87591087128284,5.8877569543440025,0.5082919033679513,0.6742824600114287,0.2911020340445573,10.724134200230981,10.197783888297481,0.9393662236254013
izquierda_13.wav,izquierda,izquierda,4.068356298556257,4.173853301433889,141.50582190436805,9.02013700548668,0.9832893219763563,1.1598967673911809,0.5453185605621617,15.728920826828038,13.561923661361236,1.738114183709518
izquierda_14.wav,izquierda,izquierda,4.157163414364412,4.472867098441242,169.97842784209215,9.557859337342848,0.8249069009019507,0.9925517066142788,0.5075918094111245,18.489259269107833,15.6599741136983,1.6696310311164098
izquierda_15.wav,izquierda,izquierda,1.1398254138355126,1.353532828063738,38.350890296911736,2.6358535662951965,0.28642315775992583,0.31075354991031406,0.17751377714355362,4.646400778657704,3.207944546385839,0.542444052012994
para_11.wav,para,para,0.0056468561995970884,0.008566372683995365,0.005331077991530769,0.016231418826572523,1.9990118664943406,2.9942556266420395,1.2591283912320204,0.003842607314315132,0.01668895986094709,3.333255188951466
para_12.wav,para,para,0.03372407220740124,0.029568357666348865,0.02857436429793975,0.05666889736735651,5.017629402199711,6.972006013209065,3.7815980617197105,0.019959093578631876,0.04753199637314291,7.179957459412743
para_13.wav,para,para,0.015546126208581267,0.018036276206105588,0.011286318870480516,0.032957737606558665,3.167567935987704,4.453913602683675,2.395361658194125,0.009957202393243905,0.03771100774733884,4.589943760942905
para_14.wav,para,para,0.021394549242611624,0.022803560010102576,0.021624260484284577,0.04295806134259833,3.861112782446282,5.352192717957581,2.997627219773813,0.012832216803095143,0.031956000694886286,5.220540768492633
para_15.wav,para,para,0.012885487855625927,0.010556305481579166,0.01536382506542292,0.0172847500819288,1.2643459145642018,1.7537569266762416,0.9350868380344888,0.006903124932342803,0.01243916718739345,1.825533122581283
repetir_11.wav,repetir,repetir,0.10793822849153882,0.06776200210111287,0.19238223322697487,0.07424486601632084,1.151077958774639,1.0691434518529366,0.877360443491397,0.06858767926782501,0.0443655477227622,1.1586539336718167
repetir_12.wav,repetir,repetir,0.10992270032938754,0.06981713648474486,0.16258299562880427,0.06902393017069387,1.53007597516173,1.2092306833531634,1.1644307744439157,0.0862331266968371,0.05289756565904649,1.1125931581781328
repetir_13.wav,repetir,repetir,0.10394791112777181,0.05505531681896029,0.13031393292481633,0.06477491182556594,2.2176265678642904,1.7501379259211143,1.6390420312737397,0.07913756002960057,0.04256059261369843,1.6232874004837077
repetir_14.wav,repetir,repetir,0.17116132417106694,0.09974453994089591,0.18928096495169824,0.08412699397779384,2.0157835419344408,1.6304665519265045,1.4132254378802627,0.12966714151521555,0.06546032106851464,1.4118070811402323
repetir_15.wav,repetir,repetir,0.19834876906448987,0.11257871428076069,0.38645207406691245,0.10032047951603754,1.8348623475050914,1.399005274309507,1.367658591577028,0.16928524714857027,0.08599975075504054,1.162690523223368
reversa_11.wav,reversa,reversa,0.61281236774533,1.3887736088057403,23.280951099686547,0.7879282957984108,0.6487305437222679,0.31072479437722833,0.7810669481261081,8.60630759627158,2.234489081759554,0.23175823781706534
reversa_12.wav,reversa,reversa,1.1492792018523554,1.662196517140684,32.73404378924905,0.8277288214471322,1.1789881977582195,0.7238573358742529,1.2260934945287139,5.6157799389470435,4.677044055878675,0.42780121868236975
reversa_13.wav,reversa,reversa,0.6304690031770748,1.6846002043869766,23.348944739188525,0.836943666234943,0.5353328420137328,0.2890517489269293,0.5744727227168895,8.00206530616032,2.972462070620881,0.22440430961902083
reversa_14.wav,reversa,reversa,0.6218904725368816,1.0723250036971304,17.211731671897777,0.5763483018444313,0.5392284791419227,0.28272831203859183,0.7429465794694049,4.243976038870374,1.7953534005149119,0.22104226600362864
reversa_15.wav,reversa,reversa,0.47307760415394323,0.7716112149849297,14.05268279460035,0.4768209368411048,0.7831666707049687,0.435594595780952,0.7096902402152889,4.054706886202906,1.4628832156006948,0.21133857878058174
